Order ID,Fiscal Year,Consumer Gender,Consumer Ethnicity ,First Time Customer,Region,State,Product #,Product Line
953593,y17,M,Race3,,G,CA,Product 2,Line 1
953782,y17,F,Race3,,G,CA,Product 2,Line 1
953786,y17,M,Race3,,G,CA,Product 2,Line 1
951708,y17,M,Race6,,G,CA,Product 2,Line 1
745026,y17,M,Race6,,G,CA,Product 2,Line 1
953656,y17,M,Race6,,G,CA,Product 2,Line 1
914480,y17,M,Race3,FG,G,CA,Product 2,Line 1
906618,y17,M,Race6,,G,CA,Product 2,Line 1
953593,y17,M,Race3,,G,CA,Product 2,Line 1
953687,y17,M,Race6,,,CA,Product 2,Line 1
953595,y17,M,Race1,,G,CA,Product 2,Line 1
745026,y17,M,Race6,,G,CA,Product 2,Line 1
953687,y17,M,Race6,,,CA,Product 2,Line 1
953026,y17,M,Race6,,G,CA,Product 2,Line 1
953689,y17,F,Race6,,,CA,Product 2,Line 1
953718,y17,M,Race6,,G,CA,Product 2,Line 1
953219,y17,M,Race2,,G,CA,Product 2,Line 1
929426,y17,F,Race6,FG,G,CA,Product 2,Line 1
741974,y17,F,Race6,,G,CA,Product 2,Line 1
951078,y17,M,Race6,,G,CA,Product 2,Line 1
951709,y17,F,Race4,,G,CA,Product 2,Line 1
953785,y17,F,Race6,,G,CA,Product 2,Line 1
953025,y17,F,Race5,,G,CA,Product 2,Line 1
953026,y17,M,Race6,,G,CA,Product 2,Line 1
953718,y17,M,Race6,,G,CA,Product 2,Line 1
953783,y17,F,Race2,,G,CA,Product 2,Line 1
951500,y17,M,Race4,,G,CA,Product 2,Line 1
953028,y17,F,Race2,,G,CA,Product 2,Line 1
953403,y17,M,Race6,,G,CA,Product 2,Line 1
741974,y17,F,Race6,,G,CA,Product 2,Line 1
953686,y17,F,Race2,,,CA,Product 2,Line 1
951500,y17,M,Race4,,G,CA,Product 2,Line 1
953733,y17,M,Race2,,G,CA,Product 2,Line 1
523262,y17,F,Race3,,G,CA,Product 2,Line 1
953403,y17,M,Race6,,G,CA,Product 2,Line 1
836356,y17,M,Race6,,G,CA,Product 2,Line 1
953686,y17,F,Race2,,,CA,Product 2,Line 1
953025,y17,F,Race5,,G,CA,Product 2,Line 1
953688,y17,F,Race1,,,CA,Product 2,Line 1
887896,y17,F,Race6,,G,CA,Product 2,Line 1
953717,y17,F,Race2,,G,CA,Product 2,Line 1
772804,y17,F,Race2,,G,CA,Product 2,Line 1
953733,y17,M,Race2,,G,CA,Product 2,Line 1
523262,y17,F,Race3,,G,CA,Product 2,Line 1
951708,y17,M,Race6,,G,CA,Product 2,Line 1
836356,y17,M,Race6,,G,CA,Product 2,Line 1
953025,y17,F,Race5,,G,CA,Product 2,Line 1
887896,y17,F,Race6,,G,CA,Product 2,Line 1
953717,y17,F,Race2,,G,CA,Product 2,Line 1
914480,y17,M,Race3,FG,G,CA,Product 2,Line 1
950225,y17,M,Race6,,G,CA,Product 2,Line 1
953402,y17,F,Race4,,G,CA,Product 2,Line 1
953656,y17,M,Race6,,G,CA,Product 2,Line 1
953595,y17,M,Race1,,G,CA,Product 2,Line 1
953593,y17,M,Race3,,G,CA,Product 2,Line 1
745026,y17,M,Race6,,G,CA,Product 3,Line 1
950225,y17,M,Race6,,G,CA,Product 3,Line 1
953025,y17,F,Race5,,G,CA,Product 3,Line 1
953402,y17,F,Race4,,G,CA,Product 3,Line 1
953406,y17,F,Race4,,G,CA,Product 3,Line 1
953842,y17,F,Race2,,G,CA,Product 3,Line 1
953689,y17,F,Race6,,,CA,Product 3,Line 1
953687,y17,M,Race6,,,CA,Product 3,Line 1
953716,y17,M,Race3,,G,CA,Product 3,Line 1
951078,y17,M,Race6,,G,CA,Product 3,Line 1
953025,y17,F,Race5,,G,CA,Product 3,Line 1
953842,y17,F,Race2,,G,CA,Product 3,Line 1
951015,y17,M,Race2,,G,CA,Product 3,Line 1
953025,y17,F,Race5,,G,CA,Product 3,Line 1
953783,y17,F,Race2,,G,CA,Product 3,Line 1
953716,y17,M,Race3,,G,CA,Product 3,Line 1
953028,y17,F,Race2,,G,CA,Product 3,Line 1
953026,y17,M,Race6,,G,CA,Product 3,Line 1
953401,y17,F,Race4,,G,CA,Product 3,Line 1
953718,y17,M,Race6,,G,CA,Product 3,Line 1
953594,y17,F,Race4,,G,CA,Product 3,Line 1
741974,y17,F,Race6,,G,CA,Product 3,Line 1
946921,y17,F,Race4,,G,CA,Product 3,Line 1
947613,y17,M,Race2,,G,CA,Product 3,Line 1
953401,y17,F,Race4,,G,CA,Product 3,Line 1
953841,y17,M,Race1,,G,CA,Product 3,Line 1
953403,y17,M,Race6,,G,CA,Product 3,Line 1
953688,y17,F,Race1,,,CA,Product 3,Line 1
946921,y17,F,Race4,,G,CA,Product 3,Line 1
947613,y17,M,Race2,,G,CA,Product 3,Line 1
892345,y17,F,Race3,,G,CA,Product 3,Line 1
953686,y17,F,Race2,,,CA,Product 3,Line 1
953841,y17,M,Race1,,G,CA,Product 3,Line 1
953699,y17,M,Race6,,G,CA,Product 3,Line 1
953782,y17,F,Race3,,G,CA,Product 3,Line 1
836356,y17,M,Race6,,G,CA,Product 3,Line 1
892345,y17,F,Race3,,G,CA,Product 3,Line 1
887896,y17,F,Race6,,G,CA,Product 3,Line 1
953717,y17,F,Race2,,G,CA,Product 3,Line 1
953593,y17,M,Race3,,G,CA,Product 3,Line 1
953699,y17,M,Race6,,G,CA,Product 3,Line 1
745026,y17,M,Race6,,G,CA,Product 3,Line 1
652306,y17,F,Race2,,G,CA,Product 3,Line 1
905760,y17,F,Race1,,G,CA,Product 3,Line 1
950225,y17,M,Race6,,G,CA,Product 3,Line 1
953258,y17,M,Race4,,G,CA,Product 3,Line 1
953687,y17,M,Race6,,,CA,Product 3,Line 1
652306,y17,F,Race2,,G,CA,Product 3,Line 1
905760,y17,F,Race1,,G,CA,Product 3,Line 1
953258,y17,M,Race4,,G,CA,Product 3,Line 1
950867,y17,F,Race6,,G,CA,Product 3,Line 1
953842,y17,F,Race2,,G,CA,Product 3,Line 1
953026,y17,M,Race6,,G,CA,Product 3,Line 1
950977,y17,M,Race6,,G,CA,Product 3,Line 1
953718,y17,M,Race6,,G,CA,Product 3,Line 1
953716,y17,M,Race3,,G,CA,Product 3,Line 1
741974,y17,F,Race6,,G,CA,Product 3,Line 1
950867,y17,F,Race6,,G,CA,Product 3,Line 1
993725,y17,F,Race6,,G,CA,Product 3,Line 1
950977,y17,M,Race6,,G,CA,Product 3,Line 1
951500,y17,M,Race4,,G,CA,Product 3,Line 1
953403,y17,M,Race6,,G,CA,Product 3,Line 1
953400,y17,M,Race5,,G,CA,Product 3,Line 1
953257,y17,F,Race4,,G,CA,Product 3,Line 1
953686,y17,F,Race2,,,CA,Product 3,Line 1
947613,y17,M,Race2,,G,CA,Product 3,Line 1
953733,y17,M,Race2,,G,CA,Product 3,Line 1
953257,y17,F,Race4,,G,CA,Product 3,Line 1
836356,y17,M,Race6,,G,CA,Product 3,Line 1
950866,y17,M,Race6,,G,CA,Product 3,Line 1
953841,y17,M,Race1,,G,CA,Product 3,Line 1
953115,y17,M,Race6,,G,CA,Product 3,Line 1
953400,y17,M,Race5,,G,CA,Product 3,Line 1
953400,y17,M,Race5,,G,CA,Product 3,Line 1
887896,y17,F,Race6,,G,CA,Product 3,Line 1
953717,y17,F,Race2,,G,CA,Product 3,Line 1
907630,y17,F,Race6,,G,CA,Product 3,Line 1
859487,y17,F,Race2,,G,CA,Product 3,Line 1
950866,y17,M,Race6,,G,CA,Product 3,Line 1
953400,y17,M,Race5,,G,CA,Product 3,Line 1
953115,y17,M,Race6,,G,CA,Product 3,Line 1
953400,y17,M,Race5,,G,CA,Product 3,Line 1
953699,y17,M,Race6,,G,CA,Product 3,Line 1
948758,y17,M,Race6,,,CA,Product 3,Line 1
951416,y17,M,Race6,,G,CA,Product 3,Line 1
907630,y17,F,Race6,,G,CA,Product 3,Line 1
950225,y17,M,Race6,,G,CA,Product 3,Line 1
953402,y17,F,Race4,,G,CA,Product 3,Line 1
859487,y17,F,Race2,,G,CA,Product 3,Line 1
953400,y17,M,Race5,,G,CA,Product 3,Line 1
948758,y17,M,Race6,,,CA,Product 3,Line 1
951416,y17,M,Race6,,G,CA,Product 3,Line 1
652306,y17,F,Race2,,G,CA,Product 3,Line 1
951101,y17,F,Race6,,G,CA,Product 3,Line 1
953759,y17,M,Race6,,G,CA,Product 3,Line 1
953842,y17,F,Race2,,G,CA,Product 3,Line 1
905760,y17,F,Race1,,G,CA,Product 3,Line 1
953696,y17,F,Race2,,G,CA,Product 3,Line 1
953258,y17,M,Race4,,G,CA,Product 3,Line 1
953114,y17,M,Race6,,G,CA,Product 3,Line 1
950975,y17,M,Race2,,G,CA,Product 3,Line 1
953716,y17,M,Race3,,G,CA,Product 3,Line 1
953822,y17,M,Race6,,G,CA,Product 3,Line 1
951101,y17,F,Race6,,G,CA,Product 3,Line 1
953759,y17,M,Race6,,G,CA,Product 3,Line 1
953334,y17,M,Race6,,G,CA,Product 3,Line 1
953696,y17,F,Race2,,G,CA,Product 3,Line 1
951651,y17,M,Race4,,,CA,Product 3,Line 1
953114,y17,M,Race6,,G,CA,Product 3,Line 1
950975,y17,M,Race2,,G,CA,Product 3,Line 1
950867,y17,F,Race6,,G,CA,Product 3,Line 1
953806,y17,F,Race2,,G,CA,Product 3,Line 1
950977,y17,M,Race6,,G,CA,Product 3,Line 1
953401,y17,F,Race4,,G,CA,Product 3,Line 1
953334,y17,M,Race6,,G,CA,Product 3,Line 1
946921,y17,F,Race4,,G,CA,Product 3,Line 1
947613,y17,M,Race2,,G,CA,Product 3,Line 1
951651,y17,M,Race4,,,CA,Product 3,Line 1
993725,y17,F,Race6,,G,CA,Product 3,Line 1
951509,y17,F,Race3,,G,CA,Product 3,Line 1
953841,y17,M,Race1,,G,CA,Product 3,Line 1
892345,y17,F,Race3,,G,CA,Product 3,Line 1
951509,y17,F,Race3,,G,CA,Product 3,Line 1
953789,y17,F,Race2,,G,CA,Product 3,Line 1
953699,y17,M,Race6,,G,CA,Product 3,Line 1
950866,y17,M,Race6,,G,CA,Product 3,Line 1
950140,y17,F,Race6,,,CA,Product 3,Line 1
953115,y17,M,Race6,,G,CA,Product 3,Line 1
907630,y17,F,Race6,,G,CA,Product 3,Line 1
859487,y17,F,Race2,,G,CA,Product 3,Line 1
953789,y17,F,Race2,,G,CA,Product 3,Line 1
652306,y17,F,Race2,,G,CA,Product 3,Line 1
950140,y17,F,Race6,,,CA,Product 3,Line 1
879789,y17,M,Race3,,G,CA,Product 3,Line 1
943125,y17,M,Race6,,G,CA,Product 3,Line 1
948758,y17,M,Race6,,,CA,Product 3,Line 1
951416,y17,M,Race6,,G,CA,Product 3,Line 1
905760,y17,F,Race1,,G,CA,Product 3,Line 1
889147,y17,F,Race4,FG,G,CA,Product 3,Line 1
892088,y17,F,Race3,,G,CA,Product 3,Line 1
879789,y17,M,Race3,,G,CA,Product 3,Line 1
943125,y17,M,Race6,,G,CA,Product 3,Line 1
872774,y17,M,Race7,FG,G,CA,Product 3,Line 1
951712,y17,M,Race6,,G,CA,Product 3,Line 1
889147,y17,F,Race4,FG,G,CA,Product 3,Line 1
951101,y17,F,Race6,,G,CA,Product 3,Line 1
953759,y17,M,Race6,,G,CA,Product 3,Line 1
950867,y17,F,Race6,,G,CA,Product 3,Line 1
953788,y17,F,Race2,,G,CA,Product 3,Line 1
892088,y17,F,Race3,,G,CA,Product 3,Line 1
947717,y17,F,Race6,,G,CA,Product 3,Line 1
953696,y17,F,Race2,,G,CA,Product 3,Line 1
950977,y17,M,Race6,,G,CA,Product 3,Line 1
950975,y17,M,Race2,,G,CA,Product 3,Line 1
953806,y17,F,Race2,,G,CA,Product 3,Line 1
908413,y17,M,Race3,FG,G,CA,Product 3,Line 1
872774,y17,M,Race7,FG,G,CA,Product 3,Line 1
951712,y17,M,Race6,,G,CA,Product 3,Line 1
953334,y17,M,Race6,,G,CA,Product 3,Line 1
953788,y17,F,Race2,,G,CA,Product 3,Line 1
993725,y17,F,Race6,,G,CA,Product 3,Line 1
941284,y17,F,Race2,,G,CA,Product 3,Line 1
947717,y17,F,Race6,,G,CA,Product 3,Line 1
908413,y17,M,Race3,FG,G,CA,Product 3,Line 1
953257,y17,F,Race4,,G,CA,Product 3,Line 1
941284,y17,F,Race2,,G,CA,Product 3,Line 1
953850,y17,M,Race2,,G,CA,Product 3,Line 1
951509,y17,F,Race3,,G,CA,Product 3,Line 1
950866,y17,M,Race6,,G,CA,Product 3,Line 1
953787,y17,M,Race6,,G,CA,Product 3,Line 1
933734,y17,F,Race6,,G,CA,Product 3,Line 1
953115,y17,M,Race6,,G,CA,Product 3,Line 1
907630,y17,F,Race6,,G,CA,Product 3,Line 1
951522,y17,F,Race2,,G,CA,Product 3,Line 1
859487,y17,F,Race2,,G,CA,Product 3,Line 1
953850,y17,M,Race2,,G,CA,Product 3,Line 1
953787,y17,M,Race6,,G,CA,Product 3,Line 1
933734,y17,F,Race6,,G,CA,Product 3,Line 1
91807,y17,F,Race6,,G,CA,Product 3,Line 1
953789,y17,F,Race2,,G,CA,Product 3,Line 1
953818,y17,M,Race3,,G,CA,Product 3,Line 1
948758,y17,M,Race6,,,CA,Product 3,Line 1
951416,y17,M,Race6,,G,CA,Product 3,Line 1
951522,y17,F,Race2,,G,CA,Product 3,Line 1
953629,y17,M,Race2,,G,CA,Product 3,Line 1
953818,y17,M,Race3,,G,CA,Product 3,Line 1
953822,y17,M,Race6,,G,CA,Product 3,Line 1
951416,y17,M,Race6,,G,CA,Product 3,Line 1
953822,y17,M,Race6,,G,CA,Product 3,Line 1
652306,y17,F,Race2,,G,CA,Product 3,Line 1
953615,y17,F,Race5,,G,CA,Product 3,Line 1
951101,y17,F,Race6,,G,CA,Product 3,Line 1
953759,y17,M,Race6,,G,CA,Product 3,Line 1
953696,y17,F,Race2,,G,CA,Product 3,Line 1
953258,y17,M,Race4,,G,CA,Product 3,Line 1
950975,y17,M,Race2,,G,CA,Product 3,Line 1
953759,y17,M,Race6,,G,CA,Product 3,Line 1
953334,y17,M,Race6,,G,CA,Product 3,Line 1
953696,y17,F,Race2,,G,CA,Product 3,Line 1
953334,y17,M,Race6,,G,CA,Product 3,Line 1
993725,y17,F,Race6,,G,CA,Product 3,Line 1
951509,y17,F,Race3,,G,CA,Product 3,Line 1
951509,y17,F,Race3,,G,CA,Product 3,Line 1
953789,y17,F,Race2,,G,CA,Product 3,Line 1
953699,y17,M,Race6,,G,CA,Product 3,Line 1
950140,y17,F,Race6,,,CA,Product 3,Line 1
652306,y17,F,Race2,,G,CA,Product 3,Line 1
950140,y17,F,Race6,,,CA,Product 3,Line 1
879789,y17,M,Race3,,G,CA,Product 3,Line 1
953258,y17,M,Race4,,G,CA,Product 3,Line 1
892088,y17,F,Race3,,G,CA,Product 3,Line 1
879789,y17,M,Race3,,G,CA,Product 3,Line 1
872774,y17,M,Race7,FG,G,CA,Product 3,Line 1
953822,y17,M,Race6,,G,CA,Product 3,Line 1
951712,y17,M,Race6,,G,CA,Product 3,Line 1
953788,y17,F,Race2,,G,CA,Product 3,Line 1
892088,y17,F,Race3,,G,CA,Product 3,Line 1
947717,y17,F,Race6,,G,CA,Product 3,Line 1
908413,y17,M,Race3,FG,G,CA,Product 3,Line 1
872774,y17,M,Race7,FG,G,CA,Product 3,Line 1
993725,y17,F,Race6,,G,CA,Product 3,Line 1
941284,y17,F,Race2,,G,CA,Product 3,Line 1
908413,y17,M,Race3,FG,G,CA,Product 3,Line 1
941284,y17,F,Race2,,G,CA,Product 3,Line 1
953850,y17,M,Race2,,G,CA,Product 3,Line 1
951509,y17,F,Race3,,G,CA,Product 3,Line 1
953787,y17,M,Race6,,G,CA,Product 3,Line 1
91807,y17,F,Race6,,G,CA,Product 3,Line 1
951522,y17,F,Race2,,G,CA,Product 3,Line 1
859487,y17,F,Race2,,G,CA,Product 3,Line 1
91807,y17,F,Race6,,G,CA,Product 3,Line 1
953818,y17,M,Race3,,G,CA,Product 3,Line 1
950140,y17,F,Race6,,,CA,Product 3,Line 1
953629,y17,M,Race2,,G,CA,Product 3,Line 1
953818,y17,M,Race3,,G,CA,Product 3,Line 1
953822,y17,M,Race6,,G,CA,Product 3,Line 1
953786,y17,M,Race3,,G,CA,Product 3,Line 1
953696,y17,F,Race2,,G,CA,Product 3,Line 1
953629,y17,M,Race2,,G,CA,Product 3,Line 1
906618,y17,M,Race6,,G,CA,Product 3,Line 1
872774,y17,M,Race7,FG,G,CA,Product 3,Line 1
906618,y17,M,Race6,,G,CA,Product 3,Line 1
953219,y17,M,Race2,,G,CA,Product 3,Line 1
951509,y17,F,Race3,,G,CA,Product 3,Line 1
951709,y17,F,Race4,,G,CA,Product 3,Line 1
953785,y17,F,Race6,,G,CA,Product 3,Line 1
951709,y17,F,Race4,,G,CA,Product 3,Line 1
879789,y17,M,Race3,,G,CA,Product 3,Line 1
951708,y17,M,Race6,,G,CA,Product 3,Line 1
892088,y17,F,Race3,,G,CA,Product 3,Line 1
914480,y17,M,Race3,FG,G,CA,Product 3,Line 1
953629,y17,M,Race2,,G,CA,Product 3,Line 1
953595,y17,M,Race1,,G,CA,Product 3,Line 1
872774,y17,M,Race7,FG,G,CA,Product 3,Line 1
914480,y17,M,Race3,FG,G,CA,Product 3,Line 1
953595,y17,M,Race1,,G,CA,Product 3,Line 1
953689,y17,F,Race6,,,CA,Product 3,Line 1
951078,y17,M,Race6,,G,CA,Product 3,Line 1
953028,y17,F,Race2,,G,CA,Product 3,Line 1
951078,y17,M,Race6,,G,CA,Product 3,Line 1
951709,y17,F,Race4,,G,CA,Product 3,Line 1
953688,y17,F,Race1,,,CA,Product 3,Line 1
953629,y17,M,Race2,,G,CA,Product 3,Line 1
953656,y17,M,Race6,,G,CA,Product 3,Line 1
953593,y17,M,Race3,,G,CA,Product 3,Line 1
745026,y17,M,Race6,,G,CA,Product 3,Line 1
953687,y17,M,Race6,,,CA,Product 3,Line 1
745026,y17,M,Race6,,G,CA,Product 3,Line 1
953026,y17,M,Race6,,G,CA,Product 3,Line 1
953718,y17,M,Race6,,G,CA,Product 3,Line 1
741974,y17,F,Race6,,G,CA,Product 3,Line 1
951709,y17,F,Race4,,G,CA,Product 3,Line 1
953026,y17,M,Race6,,G,CA,Product 3,Line 1
953403,y17,M,Race6,,G,CA,Product 3,Line 1
741974,y17,F,Race6,,G,CA,Product 3,Line 1
953686,y17,F,Race2,,,CA,Product 3,Line 1
836356,y17,M,Race6,,G,CA,Product 3,Line 1
953743,y17,F,Race5,,G,CA,Product 3,Line 1
887896,y17,F,Race6,,G,CA,Product 3,Line 1
953717,y17,F,Race2,,G,CA,Product 3,Line 1
836356,y17,M,Race6,,G,CA,Product 3,Line 1
887896,y17,F,Race6,,G,CA,Product 3,Line 1
953717,y17,F,Race2,,G,CA,Product 3,Line 1
950225,y17,M,Race6,,G,CA,Product 3,Line 1
745026,y17,M,Race6,,G,CA,Product 3,Line 1
953743,y17,F,Race5,,G,CA,Product 3,Line 1
953842,y17,F,Race2,,G,CA,Product 3,Line 1
953689,y17,F,Race6,,,CA,Product 3,Line 1
953716,y17,M,Race3,,G,CA,Product 3,Line 1
953743,y17,F,Race5,,G,CA,Product 3,Line 1
953743,y17,F,Race5,,G,CA,Product 3,Line 1
953026,y17,M,Race6,,G,CA,Product 3,Line 1
947613,y17,M,Race2,,G,CA,Product 3,Line 1
947613,y17,M,Race2,,G,CA,Product 3,Line 1
953699,y17,M,Race6,,G,CA,Product 3,Line 1
836356,y17,M,Race6,,G,CA,Product 3,Line 1
953743,y17,F,Race5,,G,CA,Product 3,Line 1
953656,y17,M,Race6,,G,CA,Product 3,Line 1
953699,y17,M,Race6,,G,CA,Product 3,Line 1
745026,y17,M,Race6,,G,CA,Product 3,Line 1
652306,y17,F,Race2,,G,CA,Product 3,Line 1
905760,y17,F,Race1,,G,CA,Product 3,Line 1
953258,y17,M,Race4,,G,CA,Product 3,Line 1
953743,y17,F,Race5,,G,CA,Product 3,Line 1
652306,y17,F,Race2,,G,CA,Product 3,Line 1
905760,y17,F,Race1,,G,CA,Product 3,Line 1
953258,y17,M,Race4,,G,CA,Product 3,Line 1
950867,y17,F,Race6,,G,CA,Product 3,Line 1
953743,y17,F,Race5,,G,CA,Product 3,Line 1
953026,y17,M,Race6,,G,CA,Product 3,Line 1
950977,y17,M,Race6,,G,CA,Product 3,Line 1
741974,y17,F,Race6,,G,CA,Product 3,Line 1
836356,y17,M,Race6,,G,CA,Product 3,Line 1
950866,y17,M,Race6,,G,CA,Product 3,Line 1
953115,y17,M,Race6,,G,CA,Product 3,Line 1
953743,y17,F,Race5,,G,CA,Product 3,Line 1
907630,y17,F,Race6,,G,CA,Product 3,Line 1
859487,y17,F,Race2,,G,CA,Product 3,Line 1
953743,y17,F,Race5,,G,CA,Product 3,Line 1
953699,y17,M,Race6,,G,CA,Product 3,Line 1
948758,y17,M,Race6,,,CA,Product 3,Line 1
951416,y17,M,Race6,,G,CA,Product 3,Line 1
907630,y17,F,Race6,,G,CA,Product 3,Line 1
859487,y17,F,Race2,,G,CA,Product 3,Line 1
929722,y17,M,Race4,FG,,CA,Product 3,Line 1
929722,y17,M,Race4,FG,,CA,Product 3,Line 1
930122,y17,F,Race6,0,G,CA,Product 3,Line 1
934845,y17,M,Race6,,G,CA,Product 3,Line 1
933805,y17,F,Race6,,,CA,Product 3,Line 1
931778,y17,F,Race6,,,CA,Product 3,Line 1
710849,y17,F,Race1,FG,,CA,Product 3,Line 1
931506,y17,M,Race3,,G,CA,Product 3,Line 1
935564,y17,F,Race1,,G,CA,Product 3,Line 1
934638,y17,F,Race2,,,CA,Product 3,Line 1
931506,y17,M,Race3,,G,CA,Product 3,Line 1
934168,y17,M,Race3,,G,CA,Product 3,Line 1
358592,y17,M,Race2,,G,CA,Product 3,Line 1
934514,y17,F,Race1,,G,CA,Product 3,Line 1
934278,y17,M,Race6,,G,CA,Product 3,Line 1
934386,y17,F,Race6,,,CA,Product 3,Line 1
935563,y17,F,Race4,,G,CA,Product 3,Line 1
535195,y17,F,Race6,,G,CA,Product 3,Line 1
933788,y17,F,Race3,,,CA,Product 3,Line 1
935563,y17,F,Race4,,G,CA,Product 3,Line 1
535195,y17,F,Race6,,G,CA,Product 3,Line 1
934666,y17,F,Race6,,,CA,Product 3,Line 1
933805,y17,F,Race6,,,CA,Product 3,Line 1
934666,y17,F,Race6,,,CA,Product 3,Line 1
935452,y17,M,Race6,,G,CA,Product 3,Line 1
935452,y17,M,Race6,,G,CA,Product 3,Line 1
934638,y17,F,Race2,,,CA,Product 3,Line 1
935564,y17,F,Race1,,G,CA,Product 3,Line 1
931506,y17,M,Race3,,G,CA,Product 3,Line 1
934386,y17,F,Race6,,,CA,Product 3,Line 1
819521,y17,M,Race6,FG,,CA,Product 3,Line 1
933788,y17,F,Race3,,,CA,Product 3,Line 1
935262,y17,M,Race6,,G,CA,Product 3,Line 1
819521,y17,M,Race6,FG,,CA,Product 3,Line 1
935563,y17,F,Race4,,G,CA,Product 3,Line 1
935262,y17,M,Race6,,G,CA,Product 3,Line 1
535195,y17,F,Race6,,G,CA,Product 3,Line 1
931188,y17,F,Race6,,G,CA,Product 3,Line 1
935403,y17,M,Race6,,G,CA,Product 3,Line 1
934758,y17,F,Race6,,G,CA,Product 3,Line 1
934666,y17,F,Race6,,,CA,Product 3,Line 1
931188,y17,F,Race6,,G,CA,Product 3,Line 1
935403,y17,M,Race6,,G,CA,Product 3,Line 1
935088,y17,F,Race6,,G,CA,Product 3,Line 1
953758,y17,M,Race5,,G,CA,Product 3,Line 1
934758,y17,F,Race6,,G,CA,Product 3,Line 1
931675,y17,M,Race6,,,CA,Product 3,Line 1
935452,y17,M,Race6,,G,CA,Product 3,Line 1
935564,y17,F,Race1,,G,CA,Product 3,Line 1
935088,y17,F,Race6,,G,CA,Product 3,Line 1
953758,y17,M,Race5,,G,CA,Product 3,Line 1
931675,y17,M,Race6,,,CA,Product 3,Line 1
931506,y17,M,Race3,,G,CA,Product 3,Line 1
935563,y17,F,Race4,,G,CA,Product 3,Line 1
819521,y17,M,Race6,FG,,CA,Product 3,Line 1
535195,y17,F,Race6,,G,CA,Product 3,Line 1
935262,y17,M,Race6,,G,CA,Product 3,Line 1
934666,y17,F,Race6,,,CA,Product 3,Line 1
931188,y17,F,Race6,,G,CA,Product 3,Line 1
934740,y17,M,Race4,,G,CA,Product 3,Line 1
935403,y17,M,Race6,,G,CA,Product 3,Line 1
935259,y17,M,Race3,,G,CA,Product 3,Line 1
935452,y17,M,Race6,,G,CA,Product 3,Line 1
934758,y17,F,Race6,,G,CA,Product 3,Line 1
934740,y17,M,Race4,,G,CA,Product 3,Line 1
935259,y17,M,Race3,,G,CA,Product 3,Line 1
935088,y17,F,Race6,,G,CA,Product 3,Line 1
953758,y17,M,Race5,,G,CA,Product 3,Line 1
931675,y17,M,Race6,,,CA,Product 3,Line 1
935164,y17,M,Race6,,G,CA,Product 3,Line 1
934755,y17,F,Race3,,G,CA,Product 3,Line 1
935164,y17,M,Race6,,G,CA,Product 3,Line 1
934739,y17,M,Race6,,,CA,Product 3,Line 1
934755,y17,F,Race3,,G,CA,Product 3,Line 1
819521,y17,M,Race6,FG,,CA,Product 3,Line 1
934739,y17,M,Race6,,,CA,Product 3,Line 1
935262,y17,M,Race6,,G,CA,Product 3,Line 1
931188,y17,F,Race6,,G,CA,Product 3,Line 1
935403,y17,M,Race6,,G,CA,Product 3,Line 1
934758,y17,F,Race6,,G,CA,Product 3,Line 1
931718,y17,M,Race6,,,CA,Product 3,Line 1
935088,y17,F,Race6,,G,CA,Product 3,Line 1
953758,y17,M,Race5,,G,CA,Product 3,Line 1
931675,y17,M,Race6,,,CA,Product 3,Line 1
934740,y17,M,Race4,,G,CA,Product 3,Line 1
935259,y17,M,Race3,,G,CA,Product 3,Line 1
931718,y17,M,Race6,,,CA,Product 3,Line 1
934281,y17,F,Race4,,G,CA,Product 3,Line 1
935164,y17,M,Race6,,G,CA,Product 3,Line 1
934755,y17,F,Race3,,G,CA,Product 3,Line 1
934281,y17,F,Race4,,G,CA,Product 3,Line 1
931717,y17,F,Race3,,,CA,Product 3,Line 1
934249,y17,F,Race6,,G,CA,Product 3,Line 1
934739,y17,M,Race6,,,CA,Product 3,Line 1
931717,y17,F,Race3,,,CA,Product 3,Line 1
935507,y17,M,Race2,,G,CA,Product 3,Line 1
934280,y17,M,Race3,,,CA,Product 3,Line 1
935507,y17,M,Race2,,G,CA,Product 3,Line 1
934280,y17,M,Race3,,,CA,Product 3,Line 1
934740,y17,M,Race4,,G,CA,Product 3,Line 1
935259,y17,M,Race3,,G,CA,Product 3,Line 1
935113,y17,F,Race2,,G,CA,Product 3,Line 1
931181,y17,F,Race6,,G,CA,Product 3,Line 1
931718,y17,M,Race6,,,CA,Product 3,Line 1
934515,y17,F,Race6,,,CA,Product 3,Line 1
935113,y17,F,Race2,,G,CA,Product 3,Line 1
931181,y17,F,Race6,,G,CA,Product 3,Line 1
934389,y17,F,Race3,,,CA,Product 3,Line 1
935164,y17,M,Race6,,G,CA,Product 3,Line 1
934845,y17,M,Race6,,G,CA,Product 3,Line 1
934755,y17,F,Race3,,G,CA,Product 3,Line 1
934515,y17,F,Race6,,,CA,Product 3,Line 1
931778,y17,F,Race6,,,CA,Product 3,Line 1
710849,y17,F,Race1,FG,,CA,Product 3,Line 1
934389,y17,F,Race3,,,CA,Product 3,Line 1
934281,y17,F,Race4,,G,CA,Product 3,Line 1
934845,y17,M,Race6,,G,CA,Product 3,Line 1
931778,y17,F,Race6,,,CA,Product 3,Line 1
710849,y17,F,Race1,FG,,CA,Product 3,Line 1
